RF,LR,NB,GBT,MLP
0.6616125389937869,0.6084507668535475,0.4964218088882278,0.8464704832979811,0.6008994840353759
0.6617346044866539,0.6090203117399242,0.4973012429050769,0.841159473068802,0.6227933154880656
0.6615243732118975,0.6083844018215367,0.4960243816762879,0.8482974936940292,0.6252687443923414
0.6627008640389255,0.6087956971147357,0.496038167409593,0.8440257025510401,0.6087041215868927
0.6618223524347153,0.6086102628648525,0.49610095010052757,0.8476370862736605,0.6235048611703133
