RandomForest,LogisticRegression,NaiveBayes,GradientBoosting,MultilayerPerceptron
0.6804504139279645,0.6138402165094756,0.5084469523276169,0.8598283792278854,0.6039004369521488
0.7395509555611579,0.6507460453183799,0.5025540816929659,-1.0,-1.0
0.6310285314517089,0.48244372449524414,0.5102742208103824,0.8547845104389644,0.4547610678927406
