RF,LR,NB,GBT,MLP
0.6561729953572575,0.6071970778615821,0.49133468650186823,0.8408556935062244,0.5986772979701369
0.6563184130056637,0.6078337783049338,0.49225506903857474,0.8351523522499542,0.6212452076448399
0.6560644406196213,0.6072344234079173,0.4910490877796902,0.8427043029259896,0.6237053356282272
0.6572019336535515,0.6075842777125046,0.49099358755337275,0.8381827139484491,0.6072486658187277
0.6563917725860202,0.6074488708919722,0.4911653003566301,0.8420897375670198,0.6216793372900083
