RandomForest,LogisticRegression,NaiveBayes,GradientBoosting,MultilayerPerceptron
0.6663681254716685,0.6095040014980218,0.500907712702885,0.8555206371531002,0.6023925135951134
0.7173057502841508,0.6421434807708764,0.4997937352414075,-1.0,-1.0
0.6098672374145737,0.4731666985541356,0.49880087840285603,0.8501977983610189,0.45291866675199555
