RandomForest,LogisticRegression,NaiveBayes,GradientBoosting,MultilayerPerceptron
0.6107845952391134,0.6013933606629155,0.4058310575652234,0.7661192604313675,0.6013190290870657
0.5973734929776857,0.5646156603534239,0.49748788225725077,-1.0,-1.0
0.482892812202836,0.4517798600944014,0.2538886456170365,0.7456750477902496,0.4516084155302341
