RandomForest,LogisticRegression,NaiveBayes,GradientBoosting,MultilayerPerceptron
0.649057188372331,0.6057857737895153,0.4849685047425573,0.8385870248308317,0.6016228461189951
0.6863996360751523,0.6222371668185894,0.49840268826150824,-1.0,-1.0
0.5785355767966982,0.4636748170698665,0.4689687073689565,0.8315285624381621,0.45197912835645004
