RandomForest,LogisticRegression,NaiveBayes,GradientBoosting,MultilayerPerceptron
0.6697540523514541,0.6104386917789965,0.5031346664836008,0.8580581624494213,0.6026525032911474
0.7227744766382299,0.6449166982088151,0.5002806538321303,-1.0,-1.0
0.6152501929856568,0.47535008931613576,0.5023852968415747,0.8529518013579027,0.45323616813657724
