RandomForest,LogisticRegression,NaiveBayes,GradientBoosting,MultilayerPerceptron
0.6297948133269732,0.6030229329637021,0.45386276728564207,0.8122003965834782,0.6017138224529565
0.646743306730106,0.5937881000195584,0.4990431055688255,-1.0,-1.0
0.5358234373257981,0.45598404808069265,0.3958322100526055,0.8014883767150734,0.4520901537535205
