RandomForest,LogisticRegression,NaiveBayes,GradientBoosting,MultilayerPerceptron
0.6768546582027667,0.612558372778532,0.5067855526608691,0.8622556538118128,0.603122347386832
0.7343505456341106,0.6497951894486133,0.5010775656343905,-1.0,-1.0
0.6259157813956181,0.4799752384516478,0.5079363947497562,0.8574942086199631,0.4538101118861495
