RandomForest,LogisticRegression,NaiveBayes,GradientBoosting,MultilayerPerceptron
0.6619990685267905,0.6082948747803628,0.4974903147956051,0.8518079048203738,0.6019952579545695
0.7101284425305384,0.6381462783967611,0.49898257390608036,-1.0,-1.0
0.6024823400199479,0.47027124436258727,0.49302607231446494,0.8461417213093833,0.4524336620852417
