RandomForest,LogisticRegression,NaiveBayes,GradientBoosting,MultilayerPerceptron
0.677624865120109,0.612830809396421,0.5072186351813586,0.862653245995555,0.6032736056882728
0.7355704424468117,0.6502747048546803,0.5013680665880147,-1.0,-1.0
0.6270453905313901,0.4805233419322794,0.5085377440682599,0.8579191137550194,0.45399492891157955
