RandomForest,LogisticRegression,NaiveBayes,GradientBoosting,MultilayerPerceptron
0.67441491663686,0.6118377239698917,0.5054916715905295,0.8609430300826616,0.6028097636743414
0.7305331018479758,0.6481633890254559,0.5005244209524888,-1.0,-1.0
0.6222829455986136,0.4784771339131687,0.5060791031443559,0.8560809409020198,0.45342824758952077
