RF,LR,NB,GBT,MLP
0.676532861669781,0.6126120392676552,0.5057279608987912,0.8572873438524227,0.6048194080478817
0.676713043469749,0.6131394470707829,0.5065674232120247,0.8526799501368203,0.6259101572001834
0.6764007231432758,0.6123942256177665,0.5052139217312382,0.859041370351615,0.6285299103899249
0.677666900321896,0.6129851935683461,0.5053487793798608,0.8552486274386949,0.6109165615870803
0.6767322748297295,0.6128171888034654,0.505439550540675,0.8584282435602693,0.6267134755550682
