RF,LR,NB,GBT,MLP
0.6392109481359263,0.6042893588461035,0.4714500356556767,0.8209258781402101,0.5886968326827179
0.6397519118275732,0.6048375160946694,0.47233304897035405,0.8139059213773416,0.6136682252637556
0.6393752064855523,0.60430252357112,0.4712076545782612,0.8227890162392946,0.6172221657475412
0.6405837330547358,0.60494752147311,0.47140689223917703,0.816764912976393,0.6031204959849923
0.6398366750341584,0.6047974325569572,0.47160687617171365,0.8224409774077722,0.6141717771917002
