RF,LR,NB,GBT,MLP
0.6008284797439714,0.6008284797439714,0.39917152025602864,0.6174066777360049,0.549394771028158
0.6034693842360285,0.6034693842360285,0.39653061576397153,0.6196480609728761,0.6020683530770955
0.6013068233245551,0.6013068233245551,0.3986931766754449,0.6219694586079229,0.5955528354014645
0.6016946591904829,0.6016946591904829,0.398305340809517,0.6223966089550177,0.6016946591904829
0.6018027320641067,0.6018027320641067,0.3981972679358933,0.6210433473163386,0.6013122512638486
