RF,LR,NB,GBT,MLP
0.6721186106915135,0.6113420975227953,0.503516144953113,0.8547482663555828,0.6041228581826521
0.6722708216929695,0.6118344681701572,0.5043221158854394,0.8500136319978627,0.6248050524620086
0.6719062201967797,0.6111338104173871,0.5030225510410511,0.8565354569254089,0.62773641521261
0.6732560492815435,0.6116885149638155,0.5031638407940557,0.852641385849003,0.6107553638740923
0.6722755063935189,0.6115486689704308,0.5032484869394921,0.8558874369734701,0.6261001753499895
