RF,LR,NB,GBT,MLP
0.6800040235493702,0.6136497945184943,0.5075509254647151,0.8590002253574527,0.6053768547256877
0.6801661539830248,0.6141885560501343,0.5084140717396076,0.8544445852000917,0.6263319540354375
0.6798758605156303,0.6134304963404372,0.5070424169016072,0.8607234638802144,0.6288449817613945
0.6810800224380054,0.6139807149212736,0.5071550156679175,0.8569901156717862,0.6113858369762853
0.6801944950774116,0.6138777480240246,0.5072947744682168,0.8601266229887804,0.6272277632340658
